Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
dior-rosy-glow-blush-001,,,,,,,,,006 - Berry,,,,,,,,,0.0,,0,deny,manual,3079.00,7160.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_13.jpg?v=1782382700,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_76.jpg?v=1782382700,kg,,,
dior-rosy-glow-blush-001,,,,,,,,,012 - Rosewood,,,,,,,,,0.0,,0,deny,manual,3079.00,7160.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_75.jpg?v=1782382700,3,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_75.jpg?v=1782382700,kg,,,
dior-rosy-glow-blush-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_76.jpg?v=1782382700,4,"",,,,,,,,
dior-rosy-glow-blush-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_14.jpg?v=1782382700,5,"",,,,,,,,
dior-rosy-glow-blush-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_73.jpg?v=1782382700,6,"",,,,,,,,
dior-rosy-glow-blush-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_74.jpg?v=1782382700,7,"",,,,,,,,
fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,Fenty Beauty | Gloss Bomb Heat Universal Lip Luminizer + Plumper,"<p><span data-subtree=""aimfl,mfl"" data-processed=""true"" data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);'>Fenty Beauty Gloss Bomb Heat is </span>a hybrid lip luminizer and plumper that delivers a hint of tint, intense wet-look shine, and an immediate, comfortable plumping effect<!--TgQPHd|[]-->.</p> <p>Master Dupe.</p>",GlowGlamByMimi,,"","",false,shades,Fenty Glow Heat,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/fenty.jpg?v=1782382699,1,"",false,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/fenty.jpg?v=1782382699,kg,,,draft
fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,,,,,,,,,Fussy Heat,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_15.jpg?v=1782382700,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_17.jpg?v=1782382699,kg,,,
fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,,,,,,,,,Hot Chocolit Heat,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/hot_choco_heat.jpg?v=1782382699,3,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/hot_choco_heat.jpg?v=1782382699,kg,,,
fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_17.jpg?v=1782382699,4,"",,,,,,,,
fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_19_5a8631a9-7746-4de9-9617-cb3920728982.jpg?v=1782382699,5,"",,,,,,,,
fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_20.jpg?v=1782382700,6,"",,,,,,,,
fenty-beauty-gloss-bomb-heat-universal-lip-luminizer-plumper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_27.jpg?v=1782382699,7,"",,,,,,,,
fenty-beauty-gloss-bomb-universal-lip-luminizer,Fenty Beauty | Gloss Bomb Universal Lip Luminizer,"<p><span data-subtree=""aimfl,mfl"" data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);'>Fenty Beauty Gloss Bomb Universal Lip Luminizer is </span>a popular, non-sticky lip gloss known for its explosive, high-shine finish, nourishing formula (Shea Butter), and delicious peach-vanilla scent<!--TgQPHd|[]-->.</p> <p>Msater Dupe.</p>",GlowGlamByMimi,,"","",false,shades,Fussy,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/fussy_d12945ad-ffd3-4667-a440-cdf12836b60f.jpg?v=1782382698,1,"",false,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/fussy_d12945ad-ffd3-4667-a440-cdf12836b60f.jpg?v=1782382698,kg,,,draft
fenty-beauty-gloss-bomb-universal-lip-luminizer,,,,,,,,,Riri,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_23.jpg?v=1782382699,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/riri.jpg?v=1782382698,kg,,,
fenty-beauty-gloss-bomb-universal-lip-luminizer,,,,,,,,,Hot Chocolit,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/riri.jpg?v=1782382698,3,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/hot_choco_8be4b08d-3454-466a-97e3-5a4350d8d753.jpg?v=1782382698,kg,,,
fenty-beauty-gloss-bomb-universal-lip-luminizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_19.jpg?v=1782382698,4,"",,,,,,,,
fenty-beauty-gloss-bomb-universal-lip-luminizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_22.jpg?v=1782382698,5,"",,,,,,,,
fenty-beauty-gloss-bomb-universal-lip-luminizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_18.jpg?v=1782382698,6,"",,,,,,,,
fenty-beauty-gloss-bomb-universal-lip-luminizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/hot_choco_8be4b08d-3454-466a-97e3-5a4350d8d753.jpg?v=1782382698,7,"",,,,,,,,
fenty-beauty-gloss-bomb-cream-colour-drip-lip-cream,Fenty Beauty | Gloss Bomb Cream Colour Drip Lip Cream,"<p><span data-sfc-cp="""" data-sfc-root=""c"" data-sfc-cb="""" data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);'><span data-sfc-root=""c"" data-wiz-uids=""evJKBb_l"" data-sfc-cb="""" data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 500; margin: 0px; text-decoration: none; border-bottom: 0px rgb(26, 13, 171);'>Fenty Beauty Gloss Bomb Cream Colour Drip Lip Cream </span></span>is a non-sticky, high-shine lip gloss providing medium-to-full coverage color without shimmer<!--TgQPHd|[]-->.</p> <p>Msater Dupe.</p>",GlowGlamByMimi,,"","",false,shades,Honey Waffles,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/honey_4_09e74f1d-e16e-498e-847e-ca545d5557c8.jpg?v=1782382698,1,"",false,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/honey_4_09e74f1d-e16e-498e-847e-ca545d5557c8.jpg?v=1782382698,kg,,,draft
fenty-beauty-gloss-bomb-cream-colour-drip-lip-cream,,,,,,,,,Fruit Snackz,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_24.jpg?v=1782382697,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/fruit_e0180597-95b4-4d5f-8ed5-ff8b74bf131f.jpg?v=1782382698,kg,,,
fenty-beauty-gloss-bomb-cream-colour-drip-lip-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/fruit_e0180597-95b4-4d5f-8ed5-ff8b74bf131f.jpg?v=1782382698,3,"",,,,,,,,
fenty-beauty-gloss-bomb-cream-colour-drip-lip-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_25.jpg?v=1782382698,4,"",,,,,,,,
fenty-beauty-gloss-bomb-cream-colour-drip-lip-cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_26.jpg?v=1782382697,5,"",,,,,,,,
inner-glow-bundle-3-product,Inner Glow Bundle - 3 Product,<p>Inner Glow Bundle Includes:</p> <ul> <li>Elf Camo liquid Blush</li> <li>Nyx Fat Oil Lip Drip</li> <li>Sheglam Liquid Highlighter</li> </ul>,GlowGlamByMimi,,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,2219.00,5160.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_35.jpg?v=1782382696,1,"",false,,,,kg,,,draft
colors-of-summer-bundle-3-products,Colors of Summer Bundle - 3 products,<p>Colors of Summer Bundle Includes:</p> <ul> <li>Sol De Janeiro Mist</li> <li>Gisou Hydrating Lip Oil </li> <li>Glow Recipe Watermelon Glow Niacinamide Dewy Flush </li> </ul>,GlowGlamByMimi,,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3511.00,7980.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_30_92d659b0-d521-4ee9-bf8c-9978f158f0c2.jpg?v=1782382696,1,"",false,,,,kg,,,draft
lippies-and-blushies-bundle-4-products,Lippies and Blushies Bundle - 4 Products,<p>Lippies and Blushies Bundle Includes:</p> <ul> <li>Rhode Peptide Lip Tint </li> <li>Dior Rosy Glow Blush </li> <li>Sheglam Buttery Bliss Blush Stick </li> <li>Kiko 3D Hydra Lip Gloss</li> </ul> <p>Random shades are included.</p>,GlowGlamByMimi,,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4283.00,9960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_31.jpg?v=1782382695,1,"",false,,,,kg,,,draft
perfect-pout-lip-bundle-4-products,Perfect Pout Lip Bundle - 4 Products,<p>Perfect Pout Lip Bundle Includes:</p> <ul> <li>Gisou Hydrating Lip Oil</li> <li>Sheglam Bold Booster Lip Plumper</li> <li>Elf Glow Reviver Lip Oil </li> <li>Rare Beauty Soft Pinch Tinted Lip Oil</li> </ul> <p><span>Random shades are included.</span></p>,GlowGlamByMimi,,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,3511.00,7980.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_34.jpg?v=1782382694,1,"",false,,,,kg,,,draft
huda-beauty-faux-filter-under,HUDA BEAUTY | FauxFilter Under Eye Color Corrector,"<p>The Huda Beauty FauxFilter Under Eye Color Corrector is <!--qkimaf b6mYRd_k/HugV6--><!--cqw1tb b6mYRd_k/HugV6-->a long-lasting (14hr+), lightweight, and creamy formula designed to brighten, even out, and correct under-eye pigmentation.</p> <p>Master Dupe.</p>",GlowGlamByMimi,,"","",false,shades,Cherry Blossom,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_37.jpg?v=1782382693,1,"",false,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_45.jpg?v=1782382693,kg,,,draft
huda-beauty-faux-filter-under,,,,,,,,,Peach,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_39.jpg?v=1782382694,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_37.jpg?v=1782382693,kg,,,
huda-beauty-faux-filter-under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_45.jpg?v=1782382693,3,"",,,,,,,,
huda-beauty-faux-filter-under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_44.jpg?v=1782382693,4,"",,,,,,,,
huda-beauty-faux-filter-under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_38.jpg?v=1782382693,5,"",,,,,,,,
huda-beauty-faux-filter-under,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_2_43.jpg?v=1782382693,6,"",,,,,,,,
huda-beauty-fauxfilter-luminous-matte-liquid-concealer,HUDA BEAUTY | FauxFilter Luminous Matte Liquid Concealer,"<p><span data-subtree=""aimfl,mfl"" data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);'>The Huda Beauty FauxFilter Luminous Matte Concealer is </span><!--qkimaf tQy4ye_f/HugV6--><!--cqw1tb tQy4ye_f/HugV6-->a high-coverage, long-wearing liquid concealer that provides a buildable medium-to-full, skin-like finish<!--TgQPHd|[]-->.</p> <p>Master Dupe.</p>",GlowGlamByMimi,,"","",true,shades,Nougat - 2.5g,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/nougat.jpg?v=1782382692,1,"",false,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/nougat.jpg?v=1782382692,kg,,,active
huda-beauty-fauxfilter-luminous-matte-liquid-concealer,,,,,,,,,Graham Cracker - 4.1g,,,,,,,,,0.0,,0,deny,manual,2563.00,5960.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_49.jpg?v=1782382692,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/grahamcracker.jpg?v=1782382693,kg,,,
huda-beauty-fauxfilter-luminous-matte-liquid-concealer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/grahamcracker.jpg?v=1782382693,3,"",,,,,,,,
huda-beauty-fauxfilter-luminous-matte-liquid-concealer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_46.jpg?v=1782382692,4,"",,,,,,,,
huda-beauty-fauxfilter-luminous-matte-liquid-concealer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_47.jpg?v=1782382692,5,"",,,,,,,,
huda-beauty-fauxfilter-luminous-matte-liquid-concealer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_48.jpg?v=1782382692,6,"",,,,,,,,
saie-dew-blush-blendable-liquid-blush,SAIE | Dew Liquid Blush - Full size 12 ml,"<p><span data-subtree=""aimfl,mfl"" data-copy-service-computed-style='font-family: ""Google Sans"", Arial, sans-serif; font-size: 16px; font-weight: 400; margin: 0px; text-decoration: none; border-bottom: 0px rgb(10, 10, 10);'>The </span>Saie Dew Blush<!--TgQPHd|[]--> is <!--qkimaf bQX5We_g/HugV6--><!--cqw1tb bQX5We_g/HugV6-->a beloved liquid-cream blush that melts seamlessly into the skin<!--TgQPHd|[]-->. It delivers a vibrant, radiant, and natural ""just-pinched"" flush with a dewy finish. The lightweight, hydrating formula is highly blendable and buildable, ensuring a streak-free, skin-like look.</p> <p>Master Dupe.</p>",GlowGlamByMimi,,"","",true,shades,Sweetie,,,,,,,,,0.0,,0,deny,manual,2983.00,6780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/sweetie.jpg?v=1782382691,1,"",false,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/sweetie.jpg?v=1782382691,kg,,,active
saie-dew-blush-blendable-liquid-blush,,,,,,,,,Chilly,,,,,,,,,0.0,,0,deny,manual,2983.00,6780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_50.jpg?v=1782382691,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/chilly.jpg?v=1782382691,kg,,,
saie-dew-blush-blendable-liquid-blush,,,,,,,,,Baby,,,,,,,,,0.0,,0,deny,manual,2983.00,6780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/chilly.jpg?v=1782382691,3,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/baby_2.jpg?v=1782382691,kg,,,
saie-dew-blush-blendable-liquid-blush,,,,,,,,,Spicy,,,,,,,,,0.0,,0,deny,manual,2983.00,6780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/baby_2.jpg?v=1782382691,4,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/spicy.jpg?v=1782382692,kg,,,
saie-dew-blush-blendable-liquid-blush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/spicy.jpg?v=1782382692,5,"",,,,,,,,
saie-dew-blush-blendable-liquid-blush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_51.jpg?v=1782382691,6,"",,,,,,,,
saie-dew-blush-blendable-liquid-blush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_52.jpg?v=1782382691,7,"",,,,,,,,
saie-dew-blush-blendable-liquid-blush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_53.jpg?v=1782382692,8,"",,,,,,,,
saie-dew-blush-blendable-liquid-blush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_54.jpg?v=1782382692,9,"",,,,,,,,
glittery-pink-lip-combo-2-products,Sparkly Pink Lip Combo - 2 Products,"<p>Glittery Pink Lip Combo Includes :</p> <ul> <li>Kiko 3d Hydra Lip Gloss</li> <li>Huda Beauty Lip Contour Stain<span style=""font-size: 0.875rem;""> </span> </li> </ul> <p><span style=""font-size: 0.875rem;"">Shades not specified.</span></p>",GlowGlamByMimi,,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,2763.00,6280.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_59.jpg?v=1782382690,1,"",false,,,,kg,,,active
sheglam-full-face-bundle-3-products,Sheglam Full Face Bundle - 3 Products,<p>Sheglam Full Face Bundle Includes :</p> <ul> <li>Sheglam Buttery Bliss Blush Stick </li> <li>Sheglam Pout Perfect Shine Lip Plumper</li> <li>Sheglam Skin Focus High Coverage Powder Foundation </li> </ul> <p>Shades not specified.</p>,GlowGlamByMimi,,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,2983.00,6780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_60.jpg?v=1782382690,1,"",false,,,,kg,,,active
pookie-heart-bundle-3-products,Pookie Heart Bundle - 3 Products,<p>Pookie Heart Bundle Includes :</p> <ul> <li>Rhode Peptide Lip Tint </li> <li>Sheglam Cupid Cream Blush</li> <li>Sheglam Lip Oil </li> </ul> <p>Shades not specified.</p>,GlowGlamByMimi,,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,1883.00,4280.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_61.jpg?v=1782382689,1,"",false,,,,kg,,,active
summer-essentials-bundle-5-products,Summer Essentials Bundle - 5 Products,<p>Summer Essentials Bundle Includes :</p> <ul> <li>Sol de Janeiro Mini Mist </li> <li>Essence Lash Princess Mascara </li> <li>Elf Camo Liquid Blush </li> <li>Fenty Beauty Gloss Bomb Cream Color Drip Lip Cream </li> <li>TFIT Cover Up Pro Concealer </li> </ul> <p>Shades not specified.</p>,GlowGlamByMimi,,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,5271.00,11980.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_62.jpg?v=1782382688,1,"",false,,,,kg,,,active
charlotte-tilbury-iconic-mini-lip-cheat-trio,Charlotte Tilbury | Iconic Mini Lip Cheat Trio,"<p>The Charlotte Tilbury Iconic Mini Lip Cheat Trio is <!--qkimaf vxBVie_i/HugV6--><!--cqw1tb vxBVie_i/HugV6-->a limited-edition, travel-sized set of bestselling lip liners designed to seamlessly redefine, resize, and shape your lips<!--TgQPHd||[]-->. Featuring a rich, waterproof formula, it provides six-hour, smudge-proof wear.</p> <p>Master Dupe.</p>",GlowGlamByMimi,,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,4831.00,10980.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_63.jpg?v=1782382687,1,"",false,,,,kg,,,active
charlotte-tilbury-iconic-mini-lip-cheat-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_64.jpg?v=1782382687,2,"",,,,,,,,
charlotte-tilbury-iconic-mini-lip-cheat-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_65.jpg?v=1782382688,3,"",,,,,,,,
charlotte-tilbury-iconic-mini-lip-cheat-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_66.jpg?v=1782382687,4,"",,,,,,,,
charlotte-tilbury-iconic-mini-lip-cheat-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_68.jpg?v=1782382687,5,"",,,,,,,,
charlotte-tilbury-iconic-mini-lip-cheat-trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_69.jpg?v=1782382687,6,"",,,,,,,,
milk-makeup-cooling-jelly-tint,MILK Makeup | Cooling Jelly Tint,"<p><span>A long-lasting blush and lip stain with a hydrating, bouncy jelly texture that glides on for a sheer, buildable burst of color that lasts all day.</span></p> <p><strong>Suggested Usage:</strong></p> <p>-On first use: Gently twist off the protective cap to remove and discard.</p> <p>-Gently swipe or swirl the stick directly onto lip and cheeks.</p> <p>-It dries fast, so work one cheek at a time and blend quickly with fingers, brush or sponge.</p> <p>-Build to your desired payoff.</p> <p>-Close cap back on tightly (listen for the click!) and store at room temperature, away from direct sunlight.</p> <p>-To completely remove stain from skin, use an oil-based cleanser.</p> <p>-Pro Tip: Sweep brush over stick, then onto cheeks for a softer, more diffused blush look. For more intense color, swipe on multiple layers. Want an even cooler refresh? Store your stick in the fridge.</p> <p>Master dupe.</p>",GlowGlamByMimi,,"","",true,Shades,Burst - Poppy Pink,,,,,,,,,0.0,,0,deny,manual,1223.00,2780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/MilkBurst-PoppyPink.jpg?v=1782382686,1,"",false,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/MilkBurst-PoppyPink.jpg?v=1782382686,kg,,,active
milk-makeup-cooling-jelly-tint,,,,,,,,,Chill - Red,,,,,,,,,0.0,,0,deny,manual,1223.00,2780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/MilkChill-Red.jpg?v=1782382686,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/MilkChill-Red.jpg?v=1782382686,kg,,,
milk-makeup-cooling-jelly-tint,,,,,,,,,Splash - Berry Plum,,,,,,,,,0.0,,0,deny,manual,1223.00,2780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/MilkSplash-BerryPlum.jpg?v=1782382686,3,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/MilkSplash-BerryPlum.jpg?v=1782382686,kg,,,
milk-makeup-cooling-jelly-tint,,,,,,,,,Spritz - Coral Orange,,,,,,,,,0.0,,0,deny,manual,1223.00,2780.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/MilkSpritz-CoralOrange.jpg?v=1782382686,4,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/MilkSpritz-CoralOrange.jpg?v=1782382686,kg,,,
